2014,2,18,6,25,486.2,806,21.48,-0.315,24.31,2.556,280.6
2014,2,18,6,30,479.3,768.4,37.77,0.022,23.62,2.494,295.1
2014,2,18,6,35,485.8,811,21.48,0.069,23.44,2.947,274.9
2014,2,18,6,40,528,887,22.05,-0.06,23.5,3.347,253.9
2014,2,18,6,45,532.2,869,38.91,-0.228,23.82,2.627,231.7
2014,2,18,6,50,454.6,767.8,20.98,-0.093,23.7,3.245,269.4
2014,2,18,6,55,498.8,850,21.63,-0.193,23.88,3.309,264.7
2014,2,18,7,0,552.1,950,22.36,-0.059,23.83,3.179,243
2014,2,18,7,5,442.6,761.9,20.83,0.184,23.4,1.882,241.7
2014,2,18,7,10,337.5,580.2,18.87,0.042,22.97,3.072,281.7
2014,2,18,7,15,364.4,634,19.34,-0.106,23.17,3.432,255.3
2014,2,18,7,20,461.1,816,21.11,-0.047,22.88,2.502,274.4
2014,2,18,7,25,499.2,894,21.65,0.045,22.49,3.312,263.7
2014,2,18,7,30,518.6,940,21.91,0.275,22.35,2.779,229.5
2014,2,18,7,35,539.2,989,22.19,0.351,21.83,2.926,238.9
2014,2,18,7,40,536.3,996,22.15,0.492,21.89,3.365,250.2
2014,2,18,7,45,527.7,992,22.03,0.493,21.75,3.12,265.2
2014,2,18,7,50,507.9,967,21.76,0.522,21.29,2.121,268.7
